Managed Account;MAC;Device Name;IP Address;IPv6 Address;Device Type;Serial Number;Description;Active S/W Version;Duration;Status;Status Time;Status Time (Seconds);Height
Base Infrastructure;00:04:56:46:3D:3A;47438-ZZZY255;10.71.53.203;N/A;ePMP Force 300-19R SM;E6XA08ZFWJQ2;47438-ZZZY255_SAMPUÉS_MATEO PEREZ;4.6.0.1;375d 2h 3m;Online;23d 16h 27m;2046472;N/A
Base Infrastructure;58:C1:7A:4C:F0:CA;31317-ZGYO968;10.71.39.77;N/A;ePMP Force 200 SM;E8WH1015RZVN;BUENAVISTA_VEREDA BUENOS AIRES;4.6.1;375d 17h 13m;Online;5d 16h 23m;491013;N/A
Base Infrastructure;58:C1:7A:F9:AD:A0;NOR-CAMPO-DOS;10.68.254.253;N/A;cnMatrix TX2020R-P;XMXBMLSK3CML;NOR-CAMPO-DOS;4.1.0-300;375d 17h 17m;Online;2d 10h 21m;210107;N/A
Base Infrastructure;58:C1:7A:4D:4C:BA;49351-ZZZY607;10.67.201.149;N/A;ePMP Force 200 SM;E8WJ097HNSP1;LIMONCITO;4.6.1-RC14;375d 17h 23m;Offline;11d 7h 31m;977502;N/A
Base Infrastructure;00:04:56:42:25:E8;ANT.El Tres_AP1;10.68.226.72;N/A;ePMP Force 300-19R AP;E6VE07TKMS3Z;21891-ZGYO173;4.6.2;375d 17h 25m;Online;34d 19h 14m;3006869;N/A
Base Infrastructure;58:C1:7A:FA:D1:20;ANT-LLANO-DE-OVEJAS;10.68.213.254;N/A;cnMatrix EX1010;XMXDMNHQBRKN;;4.1.1-r2;375d 18h 32m;Online;0d 19h 33m;70430;N/A
Base Infrastructure;00:04:56:42:9D:8A;20826-ZZZY042;10.68.230.99;N/A;ePMP Force 300-19R SM;E6VH03B2BK4T;VDA_SANTA_INES.;4.6.1-RC26;375d 18h 36m;Online;37d 23h 17m;3280640;N/A
Base Infrastructure;00:04:56:42:6D:CE;48533-ZZZY307;10.67.201.135;N/A;ePMP Force 300-19R SM;E6VG00B749SC;SANTA TERESITA;4.6.2;375d 18h 38m;Online;36d 0h 57m;3113829;N/A
Base Infrastructure;00:04:56:42:23:4E;31027-ZGYO458;10.71.39.101;N/A;ePMP Force 300-19R SM;;ESCUELA_RURAL_MIXTA_SALAMINA;4.6.1-RC14;375d 18h 40m;Online;22d 23h 48m;1986498;N/A
Base Infrastructure;58:C1:7A:FA:3F:60;HUI-EUREKA;10.67.205.126;N/A;cnMatrix EX1010;XMXCMMJCXQQN;SwitchCambium;4.1.0-300;375d 18h 41m;Online;223d 19h 33m;19337590;N/A
Base Infrastructure;58:C1:7A:FA:D0:60;ANT-JARDIN;10.68.227.110;N/A;cnMatrix EX1010;XMXDMNHJPMJ2;;4.0.1-r2;375d 18h 41m;Online;138d 2h 54m;11933664;N/A
Base Infrastructure;58:C1:7A:FA:55:A0;HUI-VILLA-LOSADA;10.67.199.122;N/A;cnMatrix TX2020R-P;XMXCMMNBJM6K;SW;4.1.0-300;375d 18h 41m;Online;1d 19h 12m;155558;N/A
Base Infrastructure;00:04:56:42:9D:94;19319-VZVF253;10.68.226.6;N/A;ePMP Force 300-19R SM;E6VH03B7HGJL;CAICEDO_ASESI;4.6.2;375d 20h 45m;Online;2d 10h 31m;210688;N/A
Base Infrastructure;00:04:56:27:85:3A;ANT.Caicedo_AP2;10.68.226.2;N/A;ePMP 3000L AP;E8WL1DMXLRGR;19319-VZVF253_19326_VZVF252;4.6.2;375d 20h 50m;Online;17d 20h 44m;1543492;N/A
Base Infrastructure;00:04:56:46:3F:5E;49140-ZZZY158;10.67.204.153;N/A;ePMP Force 300-19R SM;;EL BAURA;4.6.1-RC14;375d 21h 41m;Online;0d 12h 43m;45796;N/A
Base Infrastructure;58:C1:7A:71:7D:37;TOL_Purificacion_AP2;10.67.204.152;N/A;ePMP 3000L AP;;49140-ZZZY158;4.6.1-RC14;375d 23h 7m;Online;36d 21h 13m;3186793;N/A
Base Infrastructure;00:04:56:42:8A:4C;49471-VZVF816;10.67.204.126;N/A;ePMP Force 300-19R SM;;SANTA ISABEL VDA La Congoja;4.6.1-RC14;375d 23h 14m;Offline;8d 20h 19m;764341;N/A
Base Infrastructure;00:04:56:42:3A:80;30098-ZGYO747;10.70.46.177;N/A;ePMP Force 300-19R SM;;30098-ZGYO747_ESCUELA_NUEVA_PONTON;4.6.1-RC14;376d 18h 31m;Online;24d 1h 58m;2080683;N/A
Base Infrastructure;00:04:56:42:3A:DE;21572-ZGYO944;10.68.224.125;N/A;ePMP Force 300-19R SM;E6VE0DRHSJFZ;SANTO_DOMINGO_VDA_Versalles;4.6.2;376d 22h 37m;Online;38d 0h 4m;3283476;N/A
Base Infrastructure;00:04:56:42:87:00;TOL_Libano_4_AP1;10.67.200.248;N/A;ePMP Force 300-19R AP;E6VG0BW1ZG1L;70549-VZVF232;4.6.1-RC14;376d 23h 18m;Online;2d 4h 1m;187265;N/A
Base Infrastructure;00:04:56:42:6E:28;70549-VZVF232;10.67.200.249;N/A;ePMP Force 300-19R SM;;LIBANO VDA Libano;4.6.1-RC14;376d 23h 18m;Online;37d 20h 5m;3269100;N/A
Base Infrastructure;58:C1:7A:FA:D6:20;ANT-CAMPO-DIAMANTE;10.68.226.94;N/A;cnMatrix EX1010;XMXDMNKDWS65;;4.1.0-300;376d 23h 18m;Online;4d 2h 40m;355217;N/A
Base Infrastructure;58:C1:7A:FA:5B:E0;SND-CARMEN-DE-CHUCURI;10.68.252.124;N/A;cnMatrix TX2020R-P;XMXCMMNZLCHX;;4.1.0-300;376d 23h 18m;Online;9d 15h 40m;834048;N/A
Base Infrastructure;00:04:56:46:40:4C;47368-ZZZY269;10.71.54.7;N/A;ePMP Force 300-19R SM;;47368-ZZZY269_PICHILIN;4.6.1-RC14;377d 0h 20m;Online;1d 10h 0m;122440;N/A
Base Infrastructure;58:C1:7A:F9:C5:60;SUC-Llanadas;10.71.55.253;N/A;cnMatrix TX2020R-P;XMXBMLT653XZ;;4.1.1-r2;377d 0h 25m;Online;1d 4h 4m;101071;N/A
Base Infrastructure;58:C1:7A:FA:28:60;ANT-BAGRE;10.68.226.222;N/A;cnMatrix EX1010;XMXCMMBCC130;;4.1.0-300;377d 2h 1m;Online;52d 21h 49m;4571372;N/A
Base Infrastructure;00:04:56:42:9E:8C;21248-ZIFV038;10.68.213.245;N/A;ePMP Force 300-19R SM;E6VH03GCXZTP;SAN PEDRO_IER OVEJAS;4.6.2;377d 18h 35m;Online;37d 23h 51m;3282709;N/A
Base Infrastructure;00:04:56:42:2D:84;ANT.Penol-AP1;10.68.230.98;N/A;ePMP Force 300-19R AP;E6VE08X14JLF;20826-ZZZY042;4.6.1-RC26;377d 19h 15m;Online;15d 12h 19m;1340375;N/A
Base Infrastructure;00:04:56:42:9D:9C;ANT.Llano_de_ovejas_AP1;10.68.213.244;N/A;ePMP Force 300-19R AP;E6VH03BCL63X;21248-ZIFV038;4.6.2;377d 20h 14m;Online;0d 19h 33m;70439;N/A
Base Infrastructure;00:04:56:27:D3:67;ANT.Titiribi;10.68.228.68;N/A;ePMP 3000L AP;E8WM0DR3NLXR;21834-ZZZY770, 21832-ZGYO931;4.6.2;377d 20h 31m;Online;32d 19h 54m;2836447;N/A
Base Infrastructure;00:04:56:27:68:C4;ANT.Candelaria-AP3;10.68.227.10;N/A;ePMP Force 300C AP;;18935-ZGYO367;4.6.1-RC14;377d 20h 31m;Offline;57d 18h 2m;4989721;N/A
Base Infrastructure;00:04:56:46:3E:B0;ATL.Las Tablas-AP2;10.70.42.194;N/A;ePMP Force 300-19R AP;;;4.6.1-RC14;377d 20h 32m;Offline;0d 16h 37m;59835;N/A
Base Infrastructure;00:04:56:42:26:B0;HUI.Aipe;10.67.198.2;N/A;ePMP Force 300-19R AP;;37535-VZVF429;4.6.1-RC14;377d 20h 35m;Online;0d 3h 33m;12809;70 Meters
Base Infrastructure;00:04:56:46:4D:1A;ATL_Rotinet_AP1;10.70.40.124;N/A;ePMP Force 300-19R AP;;74364-VZVF164;4.6.1-RC14;377d 20h 35m;Online;0d 5h 56m;21370;N/A
Base Infrastructure;00:04:56:46:4A:DE;31751-ZGYO476;10.68.229.227;N/A;ePMP Force 300-19R SM;E6XA0BWMMWRN;LA APARTADA_LA BALSA;4.6.2;377d 20h 40m;Online;21d 14h 47m;1867656;N/A
Base Infrastructure;00:04:56:42:27:5A;21832-ZGYO931;10.68.228.67;N/A;ePMP Force 300-19R SM;E6VE081Q2PZ2;C.E.R._LUIS_ZEA_URIBE;4.6.2;377d 20h 41m;Online;37d 1h 15m;3201332;N/A
Base Infrastructure;00:04:56:46:4E:36;COR.Palotal-AP2;10.71.37.104;N/A;ePMP Force 300-19R AP;;31186-ZGYO833;4.6.1-RC14;377d 20h 41m;Online;86d 1h 23m;7435408;N/A
Base Infrastructure;00:04:56:42:23:EE;37535-VZVF429;10.67.198.3;N/A;ePMP Force 300-19R SM;;VILLAVIEJA_POLONIA;4.6.1-RC14;377d 20h 44m;Online;0d 20h 47m;74824;N/A
Base Infrastructure;00:04:56:42:2E:D0;32011-ZZZY044;10.71.34.35;N/A;ePMP Force 300-19R SM;;INSTITUCIÓN_EDUCATIVA_SAN_LUIS_DE_SEVILLA;4.6.1-RC14;377d 20h 44m;Online;5d 1h 39m;437966;N/A
Base Infrastructure;00:04:56:42:43:D4;47598-ZZZY276;10.71.53.103;N/A;ePMP Force 300-19R SM;;47598-ZZZY276-CENTRO_EDUCATIVO_ALTO_DE_JULIO;4.6.1-RC14;377d 20h 44m;Online;0d 10h 28m;37725;N/A
Base Infrastructure;00:04:56:42:3F:E4;70594-ZZZY277;10.71.53.105;N/A;ePMP Force 300-19R SM;;70594-ZZZY277-RINCON_DEL_MAR;4.6.1-RC14;377d 20h 44m;Online;0d 10h 31m;37869;N/A
Base Infrastructure;00:04:56:46:40:62;74364-VZVF164;10.70.40.125;N/A;ePMP Force 300-19R SM;;CL_5_6A_44;4.6.1-RC14;377d 20h 44m;Online;0d 5h 57m;21444;N/A
Base Infrastructure;00:04:56:42:3E:26;COR .Valencia-2_AP1;10.71.36.130;N/A;ePMP Force 300-19R AP;E6VE0F7H0FB9;32697-ZZZY786;4.6.1-RC14;377d 20h 44m;Online;27d 23h 6m;2415977;N/A
Base Infrastructure;58:C1:7A:FA:C1:40;CAD-ARBOLEDA;10.67.192.254;N/A;cnMatrix EX1010;XMXDMNCF6T3M;;4.0.1-r2;377d 20h 44m;Online;2d 18h 56m;240971;N/A
Base Infrastructure;58:C1:7A:FA:D0:A0;ANT-DON-MATIAS;10.68.226.61;N/A;cnMatrix EX1010;XMXDMNHKSW16;;4.1.0-300;377d 20h 44m;Online;62d 1h 33m;5362422;N/A
Base Infrastructure;58:C1:7A:FA:64:E0;GUJ-AREMASAIN;10.70.95.30;N/A;cnMatrix TX2020R-P;XMXCMMQ8TS2H;;4.1.0-300;377d 20h 44m;Online;12d 2h 36m;1046164;N/A
Base Infrastructure;58:C1:7A:FA:5C:E0;CAD-MARMATO-2;10.68.245.14;N/A;cnMatrix TX2020R-P;XMXCMMP6CHQC;;4.0-b7;377d 20h 44m;Online;67d 22h 43m;5870595;N/A
Base Infrastructure;58:C1:7A:FA:C7:C0;CAD-NEIRA-3-10;10.68.240.54;N/A;cnMatrix EX1010;XMXDMNBBH73K;;3.2-b2;377d 20h 44m;Online;145d 22h 36m;12609381;N/A
Base Infrastructure;00:04:56:42:3E:58;ANT.Cisneros_AP2;10.68.224.124;N/A;ePMP Force 300-19R AP;E6VE0F8B5RZH;21572-ZGYO944;4.6.2;377d 20h 47m;Online;2d 4h 41m;189689;N/A
Base Infrastructure;00:04:56:42:9D:A8;19074-VZVF406;10.68.215.133;N/A;ePMP Force 300-19R SM;E6VH03BKW0MQ;I.E.R_YARUMITO_;4.6.2;377d 21h 0m;Online;0d 14h 6m;50796;N/A
Base Infrastructure;00:04:56:46:4C:5A;47423-ZZZY253;10.71.53.199;N/A;ePMP Force 300-19R SM;E6XA0C3ZCXMG;47423-ZZZY253_CENTRO_EDUCATIVO_INDIGENA_VILLANUEVA;4.7-RC14;377d 22h 17m;Online;16d 22h 47m;1464474;N/A
Base Infrastructure;00:04:56:42:25:A2;44749_ZGYO412;10.68.255.245;N/A;ePMP Force 300-19R SM;;44749-ZGYO412_ER_EL_SALITRE;4.6.1-RC14;378d 15h 4m;Online;22d 20h 12m;1973580;N/A
Base Infrastructure;00:04:56:26:E8:A8;COR.Rodania_AP2;10.71.36.87;N/A;ePMP 3000L AP;;47229-ZZZY664;4.6.1-RC14;378d 17h 19m;Online;0d 15h 35m;56136;N/A
Base Infrastructure;00:04:56:42:29:C4;SND.Barichara_AP2;10.68.255.248;N/A;ePMP Force 300-19R AP;;44749-ZGYO412;4.6.1-RC14;378d 18h 35m;Online;3d 23h 48m;344914;N/A
Base Infrastructure;00:04:56:27:7A:00;COR.Rodania_AP3;10.71.36.83;N/A;ePMP 3000L AP;;47088-ZZZY056;4.6.0.1;378d 21h 47m;Online;0d 15h 35m;56135;N/A
Base Infrastructure;58:C1:7A:4C:EF:5E;36909-ZZZY089;10.67.206.227;N/A;ePMP Force 200 SM;E8WH0ZT3LG31;36909-ZZZY089_GUADALITO;4.6.1-RC27;379d 0h 52m;Online;25d 21h 19m;2236788;N/A
Base Infrastructure;00:04:56:27:DD:AE;45874-ZGYO410;10.68.255.73;N/A;ePMP Force 300C SM;;ESCUELA_R_EL_OSO;4.6.1-RC14;379d 1h 3m;Online;37d 0h 4m;3197072;N/A
Base Infrastructure;58:C1:7A:4D:4A:D2;45580-ZGYO680;10.65.191.142;N/A;ePMP Force 200 SM;E8WJ08ZCF4N9;ESCUELA_RURAL_CHOCOA;4.7-RC14;379d 1h 5m;Online;36d 23h 52m;3196321;N/A
Base Infrastructure;00:04:56:27:DA:69;BUC.Vereda_fuente_AP2;10.68.255.72;N/A;ePMP Force 300C AP;;45874-ZGYO410;4.6.1-RC14;379d 1h 13m;Online;5d 23h 40m;517229;N/A
Base Infrastructure;00:04:56:27:0A:B1;BUC.Vereda_fuente_AP5;10.68.255.74;N/A;ePMP 3000 AP;;45856-ZGYO223, 45868-VZVF814_45889-KPWM688;4.6.1-RC14;379d 1h 15m;Online;5d 23h 40m;517225;N/A
Base Infrastructure;00:04:56:42:6F:AC;19062-VZVF407;10.68.215.131;N/A;ePMP Force 300-19R SM;E6VG00L67ZTD;C. E. R. LA CEJITA;4.6.2;379d 2h 15m;Online;29d 10h 48m;2544527;N/A
Base Infrastructure;58:C1:7A:71:92:F6;47143-ZGYO652;10.71.55.37;N/A;ePMP Force 300C SM;;47143-ZGYO652-CHALAN-LACEIBA;4.6.1-RC14;379d 3h 41m;Online;2d 17h 55m;237337;N/A
Base Infrastructure;00:04:56:42:2F:04;SUC.Chalan_AP2;10.71.55.36;N/A;ePMP Force 300-19R AP;;47143-ZGYO652;4.6.1-RC14;379d 3h 44m;Online;40d 0h 19m;3457165;N/A
Base Infrastructure;00:04:56:42:6C:F4;21939-ZZZY895;10.68.225.141;N/A;ePMP Force 300-19R SM;E6VG006LF5WZ;E.R. LOMAS AISLADAS;4.6.2;379d 15h 5m;Online;18d 19h 48m;1626529;N/A
Base Infrastructure;00:04:56:42:70:56;ANT.Turbo Lomas_AP2;10.68.225.140;N/A;ePMP Force 300-19R AP;E6VG00P1KLFD;21939-ZZZY895;4.6.2;379d 15h 11m;Online;6d 20h 11m;591112;N/A
Base Infrastructure;58:C1:7A:71:8C:F7;SUC.Balsillas-AP2;10.71.53.102;N/A;ePMP 3000L AP;;47598-ZZZY276, 70594-ZZZY277;4.6.1-RC14;379d 15h 15m;Online;8d 6h 11m;713508;N/A
Base Infrastructure;58:C1:7A:4C:EE:D0;HUI.Palermo-2;10.67.206.226;N/A;ePMP Force 200 AP;E8WH0ZQQMJ76;36909-ZZZY089;4.6.1-RC27;379d 15h 22m;Online;0d 4h 39m;16785;41 Meters
Base Infrastructure;00:04:56:42:2D:CA;47102-ZGYO981;10.71.54.131;N/A;ePMP Force 300-19R SM;;47102-ZGYO981-SINCELEJITO_ABAJO;4.6.1-RC14;379d 16h 13m;Offline;132d 11h 37m;11446653;N/A
Base Infrastructure;00:04:56:46:4D:8E;47428-ZZZY254;10.71.53.201;N/A;ePMP Force 300-19R SM;;47428-ZZZY254_SAMPUÉS_SEGOVIA;4.6.1-RC14;380d 2h 1m;Online;34d 0h 52m;2940777;N/A
Base Infrastructure;00:04:56:46:3E:0A;47121-ZZZY245;10.71.53.195;N/A;ePMP Force 300-19R SM;;47121-ZZZY245-I.E-DON-ALONSO;4.6.1-RC14;380d 2h 19m;Online;10d 3h 23m;876190;N/A
Base Infrastructure;58:C1:7A:71:7D:2E;TOL_Rovira_AP4;10.67.201.148;N/A;ePMP 3000L AP;E8XB0BGT13XN;49351-ZZZY607, 49320-HOQK489;4.6.1-RC14;380d 2h 27m;Online;36d 19h 32m;3180725;70 Meters
Base Infrastructure;00:04:56:42:3E:9C;SUC.Sampues-2;10.71.53.194;N/A;ePMP Force 300-19R AP;E6VE0F9G4WT5;;4.6.1-RC14;380d 2h 27m;Online;0d 4h 7m;14848;N/A
Base Infrastructure;58:C1:7A:FA:DF:C0;CAD-Marquetalia-2;10.68.244.142;N/A;cnMatrix EX1010;XMXDMNMGLQFN;;4.0.1-r2;380d 2h 28m;Online;2d 14h 0m;223204;N/A
Base Infrastructure;00:04:56:27:6B:66;19065-ZZZY555;10.68.215.135;N/A;ePMP Force 300C SM;E8WL146GLSBC;C.E.R POPALITO;4.6.2;381d 15h 43m;Online;38d 1h 41m;3289320;N/A
Base Infrastructure;00:04:56:46:4D:04;TOL_FRESNO_AP2;10.67.204.67;N/A;ePMP Force 300-19R AP;E6XA0C6SZ3P2;48532-ZZZY146;4.6.1-RC14;381d 16h 34m;Online;2d 3h 17m;184630;N/A
Base Infrastructure;00:04:56:27:81:7D;ANT.Barbosa_AP1;10.68.215.130;N/A;ePMP 3000L AP;E8WL1D993L2K;19062-VZVF407_19065-ZZZY555_19074-VZVF406;4.6.2;381d 17h 3m;Online;22d 1h 38m;1906737;40 Meters
Base Infrastructure;00:04:56:42:25:56;30401-ZGYO873;10.70.45.133;N/A;ePMP Force 300-19R SM;;30401-ZGYO873_BECERRIL-LACIUDADELA;4.6.1-RC14;381d 21h 18m;Online;5d 4h 54m;449675;N/A
Base Infrastructure;00:04:56:22:F7:EB;COR.Narino_AP3;10.71.34.171;N/A;ePMP 3000L AP;;31566-ZGYO330, 31648-ZGYO908, 31583-ZGYO906;4.6.1-RC14;381d 22h 18m;Online;1d 5h 2m;104547;N/A
Base Infrastructure;00:04:56:42:29:5A;47004-VZVF005;10.68.250.3;N/A;ePMP Force 300-19R SM;;ESCUELA_RURAL_MACAREGUA_RINCON;4.6.1-RC14;382d 0h 8m;Online;35d 1h 3m;3027781;N/A
Base Infrastructure;00:04:56:42:29:6E;67777-ZGYO640;10.68.230.40;N/A;ePMP Force 300-19R SM;E6VE08BL08L0;COMUNIDAD EL PITAL;4.6.2;382d 0h 24m;Online;38d 2h 57m;3293824;N/A
Base Infrastructure;00:04:56:46:3D:AC;CAQ.CURILLO_AP2;10.67.202.108;N/A;ePMP Force 300-19R AP;E6XA091B9HDG;27819-ZZZY656;4.6.1-RC14;382d 0h 25m;Online;28d 2h 43m;2428986;N/A
Base Infrastructure;00:04:56:42:3D:9A;ANT.Dabeiba_AP5;10.68.230.39;N/A;ePMP Force 300-19R AP;E6VE0F55SF98;67777-ZGYO640;4.6.2;382d 0h 27m;Online;2d 8h 4m;201899;N/A
Base Infrastructure;58:C1:7A:4C:F1:00;31099-ZZZY757;10.71.32.29;N/A;ePMP Force 200 SM;E8WH1022XT6S;31099-ZZZY757_ESC RUR MIXTA SOLEDAD LA MANTA;4.6.1-RC14;382d 0h 27m;Online;1d 1h 6m;90392;N/A
Base Infrastructure;58:C1:7A:FA:67:60;ANT-TOLEDO;10.68.226.254;N/A;cnMatrix TX2020R-P;XMXCMMQLXSFQ;;4.1.0-300;382d 0h 27m;Online;24d 1h 43m;2079815;N/A
Base Infrastructure;58:C1:7A:FA:60:60;CAD-SAN-DANIEL;10.68.244.126;N/A;cnMatrix TX2020R-P;XMXCMMPP0CP3;;4.1.0-300;382d 0h 27m;Online;281d 1h 51m;24285096;N/A
Base Infrastructure;00:04:56:42:8A:84;48824-VZVF110;10.67.193.139;N/A;ePMP Force 300-19R SM;;CHIMBI;4.6.1-RC14;382d 22h 13m;Online;2d 2h 30m;181811;N/A
Base Infrastructure;00:04:56:42:23:18;31602-ZGYO764;10.71.55.5;N/A;ePMP Force 300-19R SM;;COTORRA_MORALITO;4.6.1-RC14;382d 22h 37m;Online;0d 14h 26m;51997;N/A
Base Infrastructure;00:04:56:42:8A:78;CUN.Piscilago_AP1;10.67.193.138;N/A;ePMP Force 300-19R AP;;48824-VZVF110.RSC;4.6.1-RC14;382d 23h 42m;Online;26d 4h 58m;2264310;N/A
Base Infrastructure;00:04:56:42:27:FC;27819-ZZZY656;10.67.202.109;N/A;ePMP Force 300-19R SM;;MIRAVALLE_SAN_TROPEL;4.6.1-RC14;383d 2h 57m;Online;28d 2h 43m;2429037;N/A
Base Infrastructure;00:04:56:42:22:C2;47141-ZZZY268;10.71.54.11;N/A;ePMP Force 300-19R SM;;47141-ZZZY268_NUEVO_MANZANARES;4.6.1-RC14;383d 17h 49m;Online;1d 10h 0m;122441;N/A
Base Infrastructure;00:04:56:46:4E:6A;47512-ZZZY585;10.71.52.179;N/A;ePMP Force 300-19R SM;;47512-ZZZY585_EL_SOCORRO;4.6.1-RC14;383d 17h 50m;Offline;25d 6h 19m;2182751;N/A
Base Infrastructure;00:04:56:27:86:72;32094-ZZZY229;10.71.35.133;N/A;ePMP 3000L SM;;CENT_EDUC_JUAN_PABLO_II;4.6.1-RC14;383d 17h 50m;Online;1d 3h 25m;98728;N/A
Base Infrastructure;00:04:56:42:3D:92;19806-ZGYO382;10.68.230.37;N/A;ePMP Force 300-19R SM;E6VE0F515NSF;C.E.R. JOSEFA_ROMERO.;4.6.2;383d 17h 51m;Online;2d 8h 0m;201610;N/A
Base Infrastructure;00:04:56:42:22:88;70802-ZGYO415;10.68.252.227;N/A;ePMP Force 300-19R SM;;SARDINATA_LA VICTORIA;4.6.1-RC14;383d 17h 52m;Offline;25d 19h 32m;2230351;N/A
Base Infrastructure;00:04:56:42:31:0A;48504-ZZZY792;10.67.201.35;N/A;ePMP Force 300-19R SM;;TARQUI;4.6.1-RC14;383d 17h 52m;Online;37d 20h 59m;3272387;N/A
Base Infrastructure;00:04:56:42:24:F0;47103-ZZZY265;10.71.54.5;N/A;ePMP Force 300-19R SM;;47103-ZZZY265_VDA._DE_MARATHON;4.6.1-RC14;383d 17h 53m;Online;8d 2h 7m;698875;N/A
Base Infrastructure;00:04:56:42:8B:08;39163-ZGYO961;10.67.202.133;N/A;ePMP Force 300-19R SM;;COCOROCITO_GAITAN;4.6.1-RC14;383d 17h 53m;Offline;49d 20h 59m;4309184;N/A
Base Infrastructure;00:04:56:46:3F:28;48318-ZZZY634;10.67.204.195;N/A;ePMP Force 300-19R SM;E6XA097NPFKF;AMAYARCO;4.6.2;383d 17h 55m;Online;8d 2h 2m;698563;N/A
Base Infrastructure;00:04:56:42:22:5E;47469-ZZZY546;10.71.52.227;N/A;ePMP Force 300-19R SM;;47469-ZZZY546_CENTRO_EDUCATIVO_JEGUA;4.6.1-RC14;383d 17h 55m;Offline;0d 2h 31m;9074;N/A
Base Infrastructure;58:C1:7A:4C:F0:78;45059-VZVF112;10.68.251.3;N/A;ePMP Force 200 SM;E8WH0ZZS1ZBK;INSTITUTO _AGRICOLA_DE_CHARTA_SEDE _K;4.6.0.1;383d 17h 55m;Online;36d 23h 23m;3194634;N/A
Base Infrastructure;58:C1:7A:4D:4B:D2;49318-ZZZY605;10.67.203.5;N/A;ePMP Force 200 SM;E8WJ093M0D56;SAN ELOY;4.6.1-RC14;383d 17h 55m;Online;0d 4h 20m;15645;N/A
Base Infrastructure;00:04:56:42:25:F0;SUC.Coloso-AP5;10.71.54.4;N/A;ePMP Force 300-19R AP;;47103-ZZZY265;4.6.0.1;383d 17h 57m;Online;11d 23h 29m;1034961;N/A
Base Infrastructure;00:04:56:42:2E:1E;MET.Pto Lopez-4;10.67.202.50;N/A;ePMP Force 300-19R AP;;39215-ZZZY561;4.6.1-RC14;383d 17h 59m;Online;9d 20h 0m;849637;N/A
Base Infrastructure;00:04:56:42:23:9A;ANT.Dabeiba_AP4;10.68.230.34;N/A;ePMP Force 300-19R AP;E6VE07HQ6MZK;19819-ZGYO183;4.6.2;383d 17h 59m;Online;2d 8h 5m;201900;N/A
Base Infrastructure;00:04:56:27:09:51;NOR.Sardinata_AP1;10.68.252.226;N/A;ePMP 3000 AP;;70802-ZGYO415;4.6.1-RC14;383d 17h 59m;Offline;25d 19h 32m;2230351;N/A
Base Infrastructure;00:04:56:42:26:2E;CAD.SAN_DIEGO_AP1;10.68.246.142;N/A;ePMP Force 300-19R AP;;26703-ZZZY352;4.6.1-RC14;383d 18h 0m;Online;2d 3h 39m;185985;N/A
Base Infrastructure;58:C1:7A:71:7D:3A;TOL_Coyaima_AP3;10.67.204.194;N/A;ePMP 3000L AP;;48318-ZZZY634, 48336-KPWM275;4.6.1-RC14;383d 18h 1m;Online;1d 13h 19m;134357;30 Meters
Base Infrastructure;00:04:56:27:17:81;ANT.Dabeiba_AP3;10.68.230.35;N/A;ePMP 3000 AP;E8WK15GTDJHM;19806-ZGYO382;4.6.2;383d 18h 1m;Online;2d 8h 4m;201899;N/A
Base Infrastructure;00:04:56:42:2A:04;SUC.San Benito Abad_AP2;10.71.52.226;N/A;ePMP Force 300-19R AP;E6VE08F36J9Z;;4.6.1-RC14;383d 18h 1m;Online;0d 2h 32m;9123;N/A
Base Infrastructure;00:04:56:46:42:62;SUC.Coloso-AP4;10.71.54.10;N/A;ePMP Force 300-19R AP;;47141-ZZZY268;4.6.1-RC14;383d 18h 1m;Online;1d 1h 43m;92632;N/A
Base Infrastructure;58:C1:7A:4C:ED:E6;BUC.Zona_Norte_AP2;10.68.251.2;N/A;ePMP Force 200 AP;E8WH0ZLT8KTT;45059-VZVF112_46381-VZVF841;4.6.0.1;383d 18h 1m;Online;23d 13h 50m;2037030;N/A
Base Infrastructure;00:04:56:42:2E:94;45778-ZGYO626;10.68.249.131;N/A;ePMP Force 300-19R SM;;;4.6.1-RC14;383d 18h 1m;Online;25d 20h 39m;2234349;N/A
Base Infrastructure;58:C1:7A:F9:A9:20;NOR-LA-PLAYA;10.68.253.94;N/A;cnMatrix TX2020R-P;XMXAMLQ9F46C;NOR-LA-PLAYA;4.1.0-300;383d 18h 2m;Online;1d 5h 32m;106376;N/A
Base Infrastructure;00:04:56:42:2C:0A;46966-ZZZY504;10.68.255.171;N/A;ePMP Force 300-19R SM;;ESCUELA_RURAL_SAN_VICENTE;4.6.1-RC14;383d 20h 42m;Online;37d 0h 0m;3196801;N/A
Base Infrastructure;00:04:56:46:3D:5C;ANT.Cerro Azul_AP2;10.68.231.48;N/A;ePMP Force 300-19R AP;;21904-ZGYO189;4.6.1-RC14;383d 21h 45m;Online;0d 5h 25m;19519;N/A
Base Infrastructure;00:04:56:42:3E:E4;SND.Velez-3_AP1;10.68.255.170;N/A;ePMP Force 300-19R AP;;46966-ZZZY504;4.6.1-RC14;383d 23h 1m;Online;2d 6h 50m;197425;N/A
Base Infrastructure;58:C1:7A:71:8B:2F;SUC.Coloso-AP3;10.71.54.16;N/A;ePMP 3000L AP;;31931-ZZZY260, 16925-ZZZY275, 4705-VAVF776, 14479-ZGYO947;4.6.1-RC14;383d 23h 56m;Online;51d 19h 37m;4477050;50 Meters
